LON,LAT,LON,LAT
-90.43,14.66533,-90.953332,14.60362
-90.618639,14.486169,-91.628611,15.476708
-91.095806,15.552306,-91.757334,13.917224
-89.88147,14.75856,-89.17183,13.917224
-90.597042,14.607436,-90.530915,14.549139
-90.54536,14.62654,-91.04156,15.494148
-89.517414,14.831898,-89.53401,14.62581
-91.152056,15.033333,-90.4579,14.58002
-90.59696,14.61211,-90.50638,14.32236
-89.46586,14.53739,-90.58431,14.77993
-90.51635391,14.63887133,-91.15428,14.664508
-90.619774,15.107618,-90.384806,14.59501
-90.54776,14.55233,-90.384806,14.56235
-90.56125,14.5494,-91.36676,15.40414
-90.550756,14.685832,-91.563198,14.628278
-90.55075,14.68583,-90.56311,14.628278
-90.576724,14.689748,-90.523134,14.88327
-90.46140941,14.59486577,-90.58061,14.304834
-90.226139,14.790972,-90.534417,14.57006
-89.937767,16.914117,-89.233167,14.584309
-89.93777,16.91412,-89.33828,14.55872
-89.950968,15.633222,-90.569367,14.522194
-92.056464,14.914668,-90.78607611,14.701361
-91.749722,14.570648,-90.47411,14.51993
-89.67552,17.01695,-90.47411,14.410817
-89.00207,15.67232,-90.451074,14.51235244
-90.54861,14.57222,-89.42867,14.53244
-91.22615,14.64068,-90.56387,14.53244
TBD,TBD,-91.095806,14.67147
-89.92831,16.91194,-90.92559,16.34139
-90.19769,14.79069,-88.556081,14.64567
-91.24131,14.8314,-91.077448,15.552306
-90.51922,14.58167,-90.7267,14.63402
-90.519222,14.581667,-90.55971781,15.623308
-89.093437,15.256433,-90.665374,15.189718
-90.58664131,14.64586769,-90.59044,15.713383
-90.001248,14.646663,-90.81475,14.50055744
-90.00125,14.64666,-90.66765,14.926618
-90.531163,14.593982,-91.376663,14.49421
-90.50695,14.53846,-89.17292,15.035222
-90.50927,14.64315,-89.43768,14.57633
-90.385917,15.4665,-89.523445,14.932407
-90.538958,14.612306,-89.523445,14.754
-91.542583,15.018139,-91.459783,14.63244
-90.599914,14.635915,-90.493915,14.959055
-89.43768,14.63244,-90.498558,14.959055
-89.43768,14.63244,-90.498558,14.87865
-92.073472,14.873231,-90.544361,14.618691
-90.52447,14.6033,-90.586081,14.573286
-91.52055,14.841465,-89.507808,14.573286
-91.52055,14.841465,-89.507808,14.591467
-91.52055,14.841465,-89.507808,14.525895
-91.52055,14.841465,-90.54376,14.677169
-89.97869,14.63914,-90.54376,14.677169
-89.00207,15.67232,-89.93657,14.677169
-89.427497,16.513441,-90.843093,14.52531
-89.601832,15.788787,-90.843093,14.52524
-90.279445,15.808353,-90.84309,16.79992
-90.28553,14.37883,-90.521593,14.180853
-89.71131,14.33331,-90.52159,14.180853
-92.1055,15.238474,-89.37411,14.18085
-92.1055,15.238474,-90.58594,14.615996
-91.49136,14.92636,-90.50695,14.616
-91.49815,14.94688,-90.50695,15.11531
-91.78067,14.90439,-90.736974,14.6388
-91.78067,14.90439,-90.67975,14.53846
-90.3988,14.61187,-89.815257,14.53846
-90.3988,14.61187,-91.54639,15.438418
-90.3988,14.61187,-90.56853,14.985
-90.48238,14.56981,-90.568526,15.606951
-90.49479,14.58186,-90.12593,14.80536
-90.49368,14.58233,-89.85515,14.634
-90.61293,14.63231,-91.54517,14.633999
-90.61293,14.63231,-91.49035,14.60318
-90.56621,14.53193,-90.45261,14.37744
-89.84279,14.35634,-90.46261,14.79536
-91.461056,15.328083,-91.51358,15.24796
-91.31111,15.80816,-91.41491,14.55208
-90.554888,14.62347,-91.383639,14.56784
-91.784532,14.966086,-90.9883,15.30431
-89.41514,16.17483,-91.529549,15.72858
-91.17705,14.87693,-90.398969,14.907306
-91.23001,14.80789,-90.45374,14.72602
-91.12572,14.83733,-90.452608,14.723495
-89.547139,15.044139,-91.23161,14.506972
-89.29467,15.185664,-89.73114,14.7515
-89.514139,14.908607,-89.29467,14.55208
-89.822668,14.974608,-89.514139,14.82228
-89.572277,15.029998,-89.463552,14.26869
-91.47006,15.32222,-91.10967,15.185664
-91.461056,15.328083,-91.31611,14.908607
-91.11032,14.94123,-90.37355,15.096885
-91.456,15.288889,-91.54309,14.944558
-91.763136,14.969361,-89.10771,15.80125
-89.344854,14.56832,-89.10771,15.473598
-90.774329,14.293608,-90.47223,14.841799
-90.41024,14.5471,-91.805944,15.76155
-90.44904,14.5446,-90.8815,15.76155
-90.44414,14.54379,-90.99119,14.6588
-90.45437,14.54142,-91.12042,14.968197
-91.780222,14.971762,-91.822567,14.16125
-91.43075,15.657114,-91.29275,14.32858
-89.886368,16.91349,-91.44819,14.89536
-89.886368,16.91349,-91.29508,14.692167
-89.886368,16.91349,-91.466472,14.78733
-89.056363,15.695745,-91.444774,14.81648
-89.056363,15.695745,-91.47569,14.75108
-89.056363,15.695745,-90.553463,15.320889
-90.3846,15.460026,-90.850264,14.942296
-91.537876,14.615808,-91.44952,15.32247
-90.551578,13.917314,-90.89969,14.623074
-90.55347,14.62051,-90.607361,14.107318
-90.48669651,14.5839027,-91.713028,14.10592
-89.44189,16.19732,-91.665114,14.39481
-89.38271,14.78047,-90.35769,14.405944
-90.258683,13.95935,-88.61547,14.156833
-90.23968,14.99878,-90.79797,14.238471
-90.45975,14.699764,-90.36882,14.05892
-89.937767,16.914117,-89.88457,15.68828
-90.65848,14.58992,-91.31963,14.28519
-90.794674,14.317718,-91.15206,16.23783
-90.384552,15.320159,-90.78643,14.31583
-90.521554,14.592968,-89.49814,15.80634
-89.91973,16.99473,-91.963744,15.03333
-91.955,15.62178,-90.40913,15.9845
-91.391114,14.462331,-90.4184,14.71918
-90.72713,14.55455,-90.3805,15.418309
-90.727131,14.554545,-91.973694,14.6422
-90.37787,14.08778,-89.56983,15.1255
-90.0406,15.8647,-89.27872,15.470167
-91.593222,14.977749,-91.342394,15.244678
-91.660917,15.00645,-90.621867,16.96047
-91.432028,14.848944,-90.50432,14.80958
-91.432028,14.848944,-88.61547,14.838438
-91.432028,14.848944,-90.576652,14.694867
-91.432028,14.848944,-89.88536,14.61675
-91.132291,15.435391,-90.512106,15.68828
-90.79387,14.79327,-90.512106,14.69597
-92.133546,14.678019,-90.400453,14.67411
-90.5503,14.62041,-90.52938171,14.587508
-89.352778,14.69325,-90.005944,14.587508
-90.49115,14.63691,-91.7052,14.649975
-90.47931,14.64723,-90.539501,14.60323522
-91.229274,15.054818,-91.827635,14.626639
-91.489134,14.844328,-90.46545611,14.97892
-90.5997,14.331831,-90.47931,14.62383
-90.41967,15.36289,-89.744415,14.652208
-91.5256,14.99352,-90.516213,14.62569244
-91.563879,14.865839,-89.586805,14.64723
-91.563879,14.865839,-90.469786,14.174388
-90.304824,15.472238,-90.469786,14.639123
-91.529639,14.853556,-91.89477331,15.049779
-91.529639,14.853556,-89.706914,14.565842
-91.824802,14.92299,-90.73723,14.565842
-90.59217,14.54979,-90.73727,14.56714911
-90.59217,14.54979,-89.464434,14.994198
-90.59298721,14.58656855,-89.666874,14.57765
-90.55231,14.50048,-91.72662,14.56405
-90.552307,14.500484,-90.60736,14.455328
-90.47387,14.56979,-89.82316,14.796418
-92.058194,15.088639,-90.538958,15.59838
-91.693194,14.913583,-90.3104,14.40594
-90.456972,14.93575,-89.733886,14.17881
-90.456972,14.93575,-90.428253,14.612306
-89.4925,14.964,-89.370389,15.3879
-89.258033,16.9844,-90.482143,15.338332
-89.25803,16.9844,-91.79625,15.372354
-90.387163,14.584754,-90.428253,14.820732
-90.569278,14.652446,-90.78295,14.458194
-89.733886,15.338332,-90.48961,15.25169
-91.79162,14.63258,-90.48961,15.372354
-91.570944,14.883667,-88.583167,14.14864
-91.570944,14.883667,-91.502336,14.66133
-91.432028,14.848944,-90.475424,14.66133
-91.432028,14.848944,-90.589951,15.713333
-90.51922,14.58167,-91.4718,15.323975
-89.93657,16.79992,-91.453611,15.367488
-91.024952,14.325276,-90.464333,14.61011
-90.735831,14.233139,-90.752903,15.3187
-90.55984,14.621535,-91.39511,15.322778
-89.4056,16.33073,-90.5457,14.268139
-90.54786,14.541946,-88.84234,14.301919
-90.54786,14.541946,-90.83175,15.69449
-88.623278,15.678667,-90.561247,14.6343
-91.360144,14.910188,-89.893405,15.47763
-91.613668,15.982637,-92.10156,15.779167
-90.451967,14.660086,-90.58466,14.5494
-90.56333721,14.570038,-90.55062,16.920956
-90.632059,14.451504,-90.550624,14.83822
-89.53569,14.79383,-91.386475,14.61735
-89.00207,15.67232,-91.585415,14.53223
-89.00207,15.67232,-91.50158,14.532228
-89.00207,15.67232,-89.810568,14.936738
-90.510917,14.652072,-91.9451,14.865796
-90.51092,14.65207,-90.3846,15.33611
-90.450633,15.369933,-91.43886,14.34662
-91.013889,14.674472,-90.33102,15.6952
-90.54473,14.68592,-89.810568,15.460026
-91.21567,14.92672,-91.54782,14.88244
-90.53725,14.47734,-90.33102,15.42852
-90.53725,14.47734,-90.649,14.34662
-91.437167,15.610343,-89.810568,14.86185
-90.60638,14.6338,-90.563878,15.42852
-90.451058,14.740758,-90.603613,14.7248
-90.448798,14.658821,-91.50675,14.34662
-90.4624,14.6704,-91.43552,14.645668
-90.536974,14.660418,-90.44875,14.571139
-90.27682,14.39037,-90.448754,14.50782
-90.387163,14.584754,-90.54985,15.65986
-90.313804,15.484548,-90.603613,14.72581
-90.313804,15.484548,-90.51295,14.725809
-90.392256,14.689886,-90.51295,14.605346
-91.7318,15.03415,-90.51295,14.571139
-91.895639,14.741361,-89.45444,14.58523
-90.55233,14.63039,-91.934431,14.58523
-91.97369,15.24468,-89.80005,14.58523
-89.495637,14.466281,-92.136284,14.520561
-90.544668,14.59478,-90.447449,14.862719
-90.49876,14.58833,-90.74186,14.20856
-91.02858,14.33071,-89.530607,14.796378
-91.7765,15.000306,-89.54698,14.662306
-88.61759,15.683037,-90.58987611,14.55788
-89.523445,14.959055,-90.587144,14.97099
-90.606432,14.569552,-89.495736,14.79865
-90.45906,14.53259,-89.495736,14.50074355
-90.4383,14.53716,-90.1821,14.704128
-90.45523,14.55225,-90.79121,14.73405
-89.42867,16.34139,-88.59387,14.73405
-89.93653,14.55325,-90.561226,16.521833
-89.93653,14.55325,-90.460417,14.78527
-88.58751,15.69375,-89.815257,15.73081
-90.622778,14.477889,-90.545806,14.843888
-90.62283,14.47792,-91.145719,14.543472
-90.622778,14.477889,-91.146036,15.606951
-90.62283,14.47792,-90.54484,14.546889
-90.62194,14.6118,-91.748134,15.406968
-88.518574,15.631818,-91.49035,15.406928
-90.5813,14.62119,-91.49035,14.55492
-89.543141,14.802944,-91.748134,15.021758
-89.543141,14.802944,-91.133474,15.24796
-92.060945,15.306637,-91.748134,15.24796
-91.565528,15.827752,-90.44378,15.021758
-90.55184,14.58689,-90.29675,14.722451
-90.52815841,14.62234297,-90.44378,15.021758
-90.958527,13.958611,-90.44378,14.73528
-89.88457,14.31583,-91.133474,14.27417
-90.53247611,14.59045466,-91.133474,14.73528
-90.49483841,14.60297957,-92.031364,14.73528
-90.7767,13.93313,-89.96586,14.722451
-90.459064,14.532586,-90.29622,14.722451
-90.37355,15.473598,-90.60142,15.024048
-90.579306,14.194806,-90.55346,14.66533
-90.54448,14.61171,-91.69062,14.6242
-90.12325,14.76289,-88.59019,14.84425
-92.071698,15.237888,-88.59029,14.62307
-90.56728,14.55812,-89.98504,14.95772
-90.11377,14.75551,-90.9384,15.7273
-91.684497,14.533662,-90.766119,15.70756
-90.54014,14.60114,-91.54309,14.63195
-91.87739611,14.42109244,-90.52144,14.0967
-90.463954,14.657398,-92.020117,14.389158
-90.589951,14.610109,-90.51931,14.8418
-90.58995,14.61011,-89.541447,14.59996
-90.54147,14.67623,-90.56764,14.848767
-91.86711501,14.37820466,-90.48561,14.64791
-90.69785,14.40482,-90.791948,14.800185
-91.005112,15.442862,-91.53456,14.64387
-90.522254,15.091028,-91.41863,14.59049
-90.523967,15.391615,-91.67006,13.937583
-90.06325,14.3315,-89.004528,14.8264
-90.51479,14.60113,-91.822335,15.34107
-89.86821,14.307,-92.151311,15.57703
-90.54611,14.68252,-92.0605,15.315667
-90.7267,15.713383,-88.58224,15.060277
-91.593222,14.977749,-91.669183,14.849026
-89.883667,15.316889,-91.786308,14.567444
-90.486674,14.963338,-88.79374,15.69775
-90.7563,14.59416,-88.821833,14.912482
-90.50726,14.64094,-90.510194,14.984274
-90.13325,14.85558,-90.510194,15.41101
-90.62607,14.4721,-90.510194,15.356028
-91.45907,15.35502,-91.481453,14.56455
-91.953917,14.930139,-91.481453,14.56455
-91.535466,14.835604,-91.481453,14.56455
-90.799359,17.206615,-91.229274,15.313058
-89.35479,14.583135,-90.515732,15.313058
-91.540917,14.862466,-91.54584,15.313058
-89.85053,14.35938,-91.91194,15.054818
-91.51671,14.85216,-90.14114,14.485419
-90.176302,14.46221,-91.5142,14.92969
-90.75745,14.52191,-90.48256221,15.70617
-90.66684,14.56502,-89.99558,14.93344
-91.936384,14.955998,-90.49956,15.3168
-92.05722,14.910068,-90.72713,14.57186022
-90.51361,14.60362,-90.72713,14.63114
-90.347374,15.476708,-90.462694,14.66431
-90.953332,13.917224,-90.462694,14.55455
-90.953332,13.917224,-91.30756,14.55455
-91.628611,14.549139,-90.59637,14.644358
-91.757334,15.494148,-90.46298,14.644358
-89.17183,14.62581,-90.756861,15.34397
-90.530915,14.58002,-89.71517,14.50866
-91.04156,14.32236,-89.98902,14.51867
-89.53401,14.77993,-90.49516,14.661611
-90.4579,14.664508,-90.079733,14.49869
-90.50638,14.59501,-91.643389,14.82073
-90.58431,14.56235,-91.36308,14.64208
-91.15428,15.40414,-91.600616,14.632867
-90.384806,14.628278,-91.881,14.888278
-90.384806,14.628278,-91.209867,14.90949
-91.36676,14.88327,-90.52361501,14.931697
-91.563198,14.304834,-90.582863,14.69167
-90.56311,14.57006,-89.5218,15.1694
-90.523134,14.584309,-92.055528,14.54623244
-90.58061,14.55872,-90.95355831,14.890887
-90.534417,14.522194,-90.27945,14.933733
-89.233167,14.701361,-91.964278,14.880972
-89.33828,14.51993,-91.624277,13.91720639
-90.569367,14.410817,-91.68195,15.80835
-90.78607611,14.51235244,-91.540667,14.839719
-90.47411,14.53244,-89.2757,14.996885
-90.47411,14.53244,-90.6125,14.54364
-90.451074,14.67147,-90.752462,14.64825
-89.42867,16.34139,-90.752462,16.9935
-90.56387,14.64567,-90.752462,14.64725
-91.095806,15.552306,-89.82508,14.549871
-90.92559,14.63402,-91.83390941,14.549871
-88.556081,15.623308,-89.80569,14.549871
-91.077448,15.189718,-91.0235,16.805836
-90.7267,15.713383,-90.29792,14.46278244
-90.55971781,14.50055744,-91.50997,16.86192
-90.665374,14.926618,-90.47387,14.3365
-90.59044,14.49421,-91.559943,15.10622
-90.81475,15.035222,-91.32252,14.54415
-90.66765,14.57633,-89.44189,14.56979
-91.376663,14.932407,-89.54698,14.885252
-89.17292,14.754,-90.73838,14.8305
-89.43768,14.63244,-89.99067,16.19732
-89.523445,14.959055,-90.892941,14.79865
-89.523445,14.959055,-91.29468,14.64325
-91.459783,14.87865,-90.06325,14.63397
-90.493915,14.618691,-90.50453,13.917212
-90.498558,14.573286,-90.539999,14.1841
-90.498558,14.573286,-90.583544,14.3315
-90.544361,14.591467,-90.370281,14.67778
-90.586081,14.525895,-91.14342,14.619932
-89.507808,14.677169,-90.51519831,14.662008
-89.507808,14.677169,-90.66402,14.404081
-89.507808,14.677169,-89.083389,14.09056
-90.54376,14.52531,-89.083389,14.64345466
-90.54376,14.52524,-90.59125941,14.60451
-89.93657,16.79992,-91.660917,15.423667
-90.843093,14.180853,-91.07219,15.423667
-90.843093,14.180853,-90.00905,14.64569911
-90.84309,14.18085,-89.37117,15.00645
-90.521593,14.615996,-91.31838,13.91792
-90.52159,14.616,-91.49462,14.1334
-89.37411,15.11531,-91.32648,16.22567
-90.58594,14.6388,-90.18658,14.1834
-90.50695,14.53846,-90.49537,15.2447
-90.50695,14.53846,-90.28331,14.42936
-90.736974,15.438418,-91.639417,14.84997
-90.67975,14.985,-90.57927,14.59458
-89.815257,15.606951,-90.46845,14.71292
-91.54639,14.80536,-90.79387,15.057667
-90.56853,14.634,-90.48514,14.52084
-90.568526,14.633999,-90.48514,14.659026
-90.12593,14.60318,-90.574013,14.79327
-89.85515,14.37744,-90.295,14.67659
-91.54517,14.79536,-90.561874,14.67659
-91.49035,15.24796,-90.59096,14.597718
-90.45261,14.55208,-90.77274,15.2834
-90.46261,14.56784,-90.52447,14.630428
-91.51358,15.30431,-90.553084,14.6965
-91.41491,15.72858,-90.55308,15.99652
-91.383639,14.907306,-90.0889,14.6033
-90.9883,14.72602,-91.10953,14.551568
-91.529549,14.723495,-90.46298,14.55157
-90.398969,14.506972,-89.451417,14.584
-90.45374,14.7515,-89.45142,14.72336
-90.452608,14.55208,-90.521554,14.51867
-91.23161,14.82228,-90.512106,16.128833
-89.73114,14.26869,-90.512106,16.12883
-89.29467,15.185664,-90.5672,14.592968
-89.514139,14.908607,-90.54776,14.587508
-89.463552,15.096885,-92.06092,14.587508
-91.10967,14.944558,-92.134833,14.50178
-91.31611,15.80125,-92.056464,14.55233
-90.37355,15.473598,-90.472708,14.908304
-91.54309,14.841799,-90.59925,14.928047
-89.10771,15.76155,-90.495716,14.914668
-89.10771,15.76155,-90.49572,14.607803
-90.47223,14.6588,-90.1175,14.608694
-91.805944,14.968197,-90.52266,14.589124
-90.8815,14.16125,-90.853446,14.58913
-90.99119,14.32858,-91.150586,14.74256
-91.12042,14.89536,-91.538648,14.57487
-91.822567,14.692167,-91.537876,15.16739
-91.29275,14.78733,-90.560174,15.093662
-91.44819,14.81648,-90.560174,14.845082
-91.29508,14.75108,-90.560174,14.615808
-91.466472,15.320889,-88.608664,14.621849
-91.444774,14.942296,-88.608664,14.621849
-91.47569,15.32247,-88.608664,14.621849
-90.553463,14.623074,-90.49257,15.68303
-90.850264,14.107318,-90.49257,15.68303
-91.44952,14.10592,-90.49257,15.68303
-90.89969,14.39481,-88.89275,14.58514
-90.607361,14.405944,-89.825333,14.58514
-91.713028,14.156833,-92.143053,14.58514
-91.665114,14.238471,-91.358975,15.32111
-90.35769,14.05892,-91.593222,14.138483
-88.61547,15.68828,-91.593222,14.574162
-90.79797,14.28519,-90.642778,14.844996
-90.36882,16.23783,-90.642778,14.977749
-89.88457,14.31583,-90.642778,14.977749
-91.31963,15.80634,-90.049246,16.517333
-91.15206,15.03333,-90.049246,16.517333
-90.78643,15.9845,-91.593222,16.517333
-89.49814,14.71918,-90.38198,15.634305
-91.963744,15.418309,-91.27889,15.634305
-90.40913,14.6422,-91.44036,14.977749
-90.4184,15.1255,-90.80306,14.53807
-90.3805,15.470167,-91.19403,14.69439
-91.973694,15.244678,-91.51373,14.67653
-89.56983,16.96047,-89.553194,14.67486
-89.27872,14.80958,-91.335,14.22264
-91.342394,14.838438,-90.48379,14.87837
-90.621867,14.694867,-91.09,14.800611
-90.50432,14.61675,-91.09,14.816967
-88.61547,15.68828,-91.822567,14.66516
-90.576652,14.69597,-90.48855,15.34573
-89.88536,14.67411,-92.17373,15.34573
-90.512106,14.587508,-91.5592,14.692167
-90.512106,14.587508,-90.551133,14.675945
-90.400453,14.649975,-90.20552,14.59293
-90.52938171,14.60323522,-88.57977,14.83663
-90.005944,14.626639,-91.51695,14.6262
-91.7052,14.97892,-90.605323,13.98092
-90.539501,14.62383,-91.49136,15.70286
-91.827635,14.652208,-91.49138,14.86068
-90.46545611,14.62569244,-90.56775,14.790411
-90.47931,14.64723,-90.471311,14.92636
-89.744415,14.174388,-90.398969,14.88667
-90.516213,14.639123,-90.52923,14.5805
-89.586805,15.049779,-90.487885,14.573672
-90.469786,14.565842,-89.394913,14.506972
-90.469786,14.565842,-90.1215,14.66022
-91.89477331,14.56714911,-90.066064,15.367949
-89.706914,14.994198,-89.8782276,14.781796
-90.73723,14.57765,-89.878,14.93215
-90.73727,14.56405,-91.71303,14.854195
-89.464434,14.455328,-90.356218,14.93821367
-89.666874,14.796418,-90.53343721,14.93823
-91.72662,15.59838,-90.98214,14.15683
-90.60736,14.40594,-90.696052,14.74199
-89.82316,14.17881,-90.60736,14.61547688
-90.538958,14.612306,-90.29675,14.64871
-90.3104,15.3879,-90.5051,15.419222
-89.733886,15.338332,-90.5051,14.40594
-90.428253,15.372354,-89.663094,14.27417
-89.370389,14.820732,-90.57894,14.63574
-90.482143,14.458194,-88.9674,14.63574
-91.79625,15.25169,-92.138741,14.685998
-90.428253,15.372354,-90.64911,14.54303
-90.78295,14.14864,-89.601774,15.2807
-90.48961,14.66133,-90.53654,14.693351
-90.48961,14.66133,-91.52867,14.61689
-88.583167,15.713333,-90.61272,15.788753
-91.502336,15.323975,-90.049246,14.55436
-90.475424,15.367488,-89.812567,14.39561
-90.589951,14.61011,-89.812567,14.60931
-91.4718,15.3187,-90.80819,15.634305
-91.453611,15.322778,-91.00818,15.795567
-90.464333,14.268139,-91.459934,15.795567
-90.752903,14.301919,-91.523464,14.64286
-91.39511,15.69449,-91.520167,14.67928
-90.5457,14.6343,-90.55642,14.799668
-88.84234,15.47763,-91.531667,14.590747
-90.83175,15.779167,-90.4488,14.862135
-90.561247,14.5494,-91.56286,14.60591
-89.893405,16.920956,-90.59194,14.832661
-92.10156,14.83822,-89.534234,14.65882
-90.58466,14.61735,-89.86794,14.55925
-90.55062,14.53223,-90.87843,14.51849
-90.550624,14.532228,-91.770611,14.822898
-91.386475,14.936738,-90.828722,14.35984
-91.585415,14.865796,-91.639417,14.10353
-91.50158,15.33611,-91.754002,15.649847
-89.810568,14.34662,-92.133546,14.837
-91.9451,15.6952,-91.520921,15.057667
-90.3846,15.460026,-90.791434,14.474412
-91.43886,14.88244,-91.80963,14.678019
-90.33102,15.42852,-90.479301,14.055888
-89.810568,14.34662,-90.369278,14.269868
-91.54782,14.86185,-90.513074,15.62472
-90.33102,15.42852,-90.456972,14.647224
-90.649,14.7248,-90.94794,15.469944
-89.810568,14.34662,-91.583244,14.657898
-90.563878,14.645668,-91.583244,14.93575
-90.603613,14.571139,-91.583244,14.22886
-91.50675,14.50782,-91.439083,14.887368
-91.43552,15.65986,-89.93653,14.887368
-90.44875,14.72581,-89.94469,14.887368
-90.448754,14.725809,-91.15404,14.912722
-90.54985,14.605346,-90.45374,14.55325
-90.603613,14.571139,-91.653234,14.57786
-90.51295,14.58523,-90.596961,15.02612
-90.51295,14.58523,-90.59696,14.7515
-90.51295,14.58523,-91.0198,14.572738
-89.45444,14.520561,-90.215686,14.612106
-91.934431,14.862719,-90.1175,14.61211
-89.80005,14.20856,-90.78714,15.408167
-92.136284,14.796378,-91.563879,14.586135
-90.447449,14.662306,-91.563879,14.74256
-90.74186,14.55788,-91.563879,14.29809
-89.530607,14.97099,-90.312806,14.865839
-89.54698,14.79865,-90.58289,14.865839
-90.58987611,14.50074355,-90.430424,14.865839
-90.587144,14.704128,-90.419667,14.280444
-89.495736,14.73405,-90.603419,14.5769
-89.495736,14.73405,-90.45283391,14.536558
-90.1821,16.521833,-90.544417,15.362889
-90.79121,14.78527,-90.544417,14.642833
-88.59387,15.73081,-90.544417,14.55206228
-90.561226,14.843888,-91.312774,14.520781
-90.460417,14.543472,-90.532987,14.520781
-89.815257,15.606951,-90.58192,14.520781
-90.545806,14.546889,-90.58192,14.844658
-91.145719,15.406968,-90.58192,14.64827
-91.146036,15.406928,-90.58192,14.52423
-90.54484,14.55492,-90.501357,14.52423
-91.748134,15.021758,-91.150586,14.52423
-91.49035,15.24796,-90.661558,14.52423
-91.49035,15.24796,-90.48874,14.602112
-91.748134,15.021758,-91.46997,15.093662
-91.133474,14.722451,-91.72441,14.921862
-91.748134,15.021758,-90.7972,14.69326
-90.44378,14.73528,-92.020117,14.17278
-90.29675,14.27417,-90.566364,15.25374
-90.44378,14.73528,-90.369278,14.52363
-90.44378,14.73528,-90.579951,14.848767
-91.133474,14.722451,-90.147081,14.582868
-91.133474,14.722451,-91.650417,15.469944
-92.031364,15.024048,-91.51677,14.633694
-89.96586,14.66533,-91.720374,15.293138
-90.29622,14.6242,-91.59619,14.902611
-90.60142,14.84425,-90.395583,14.53537
-90.55346,14.62307,-90.52047,15.412138
TBD,TBD,-90.49566,14.99772
TBD,TBD,-89.595142,15.46625
-91.69062,14.95772,-91.395833,14.70892
-88.59019,15.7273,-90.971219,14.62705
-88.59029,15.70756,-90.6038,14.716334
-89.98504,14.63195,-91.54922,14.9915
-90.9384,14.0967,-90.825708,13.919964
-90.766119,14.389158,-91.68922,14.52338
-91.54309,14.8418,-91.84364,14.884003
-90.52144,14.59996,-91.749757,13.92514
-92.020117,14.848767,-90.84797,14.57372
-90.51931,14.64791,-90.84797,14.31789
-89.541447,14.800185,-91.43961,15.275994
-90.56764,14.64387,-89.62167,14.88489
-90.48561,14.59049,-89.726859,14.88489
-90.791948,13.937583,-89.87023,14.94317
-91.53456,14.8264,-90.17896,14.62792
-91.41863,15.34107,-90.02903,14.641778
-91.67006,15.57703,-90.5051,14.49699
-89.004528,15.315667,-90.97203,14.51838
-91.822335,15.060277,-91.70594,14.183
-92.151311,14.849026,-89.37411,14.34855
-92.0605,14.567444,-90.66878,14.61811
-88.58224,15.69775,-90.58961,14.56639
-91.669183,14.912482,-90.451058,15.11531
-91.786308,14.984274,-90.067194,14.7277
-88.79374,15.41101,-88.583167,14.76875
-88.821833,15.356028,-89.30833,14.740758
-90.510194,14.56455,-89.546983,14.413667
-90.510194,14.56455,-91.211524,15.713333
-90.510194,14.56455,-90.64617,16.01789
-91.481453,15.313058,-90.6423,14.79865
-91.481453,15.313058,-91.754,14.436913
-91.481453,15.313058,-92.171083,14.59433
-91.229274,15.054818,-91.626497,14.60339
-90.515732,14.485419,-90.279445,14.47441
-91.54584,14.92969,-91.28971,15.223778
-91.91194,15.70617,-91.66464,15.090306
-90.14114,14.93344,-91.37489,15.808353
-91.5142,15.3168,-91.37489,14.18464
-90.48256221,14.57186022,-91.78003,14.62872
-89.99558,14.63114,-91.68057,14.104
-90.49956,14.66431,-91.68057,14.104
-90.72713,14.55455,-90.575421,15.20973
-90.72713,14.55455,-90.553105,14.60449
-90.462694,14.644358,-90.95044,14.60449
-90.462694,14.644358,-91.42722,14.706392
-91.30756,15.34397,-91.463361,14.669912
-90.59637,14.50866,-90.493319,14.50301
-90.46298,14.51867,-89.53423,14.88365
-90.756861,14.661611,-89.808443,14.883167
-89.71517,14.49869,-90.923771,14.628117
-89.98902,14.82073,-90.28102,14.8229
-90.49516,14.64208,-90.592683,14.863668
-90.079733,14.632867,-90.550624,14.119209
-91.643389,14.888278,-90.55062,14.5123
-91.36308,14.90949,-90.619774,14.535988
-91.600616,14.931697,-91.35455,14.532228
-91.881,14.69167,-90.523134,14.53223
-91.209867,15.1694,-90.58061,15.107618
-90.52361501,14.54623244,-89.536964,14.61348
-90.582863,14.890887,-89.536964,14.584309
-89.5218,14.933733,-89.546983,14.55872
-92.055528,14.880972,-90.413861,14.785828
-90.95355831,13.91720639,-92.073528,14.785828
-90.27945,15.80835,-89.801724,14.79865
-91.964278,14.839719,-89.801724,14.677778
-91.624277,14.996885,-89.801724,15.1495
-91.68195,14.54364,-91.538616,14.379946
-91.540667,14.64825,-91.538616,14.379946
-89.2757,16.9935,-90.487934,14.379946
-90.6125,14.64725,-90.487934,14.845433
TBD,TBD,-90.515625,14.845433
TBD,TBD,-90.48855,14.676152
TBD,TBD,-90.488835,14.676152
-90.752462,14.549871,-90.488835,14.597913
-90.752462,14.549871,-90.488835,14.675945
-90.752462,14.549871,-90.488835,14.637815
-89.82508,16.805836,-89.17838,14.637815
-91.83390941,14.46278244,-89.17838,14.637815
-89.80569,16.86192,-89.17838,14.637815
-91.0235,14.3365,-89.235687,14.587005
-90.29792,15.10622,-89.235687,14.587005
-91.50997,14.54415,-89.235687,14.587005
-90.47387,14.56979,-91.529194,14.610793
