LON,LAT
-91.595583,14.859389
-91.595583,14.859389
-90.51453441,14.62800466
-90.51453441,14.62800466
-90.62830941,14.49073244
-90.6174,14.53363
-90.58965,14.50076
-90.57714,14.56775
-91.758936,14.717769
-91.758936,14.717769
-91.86185,14.70193
-91.86185,14.70193
-91.50184,14.84214
-91.50184,14.84214
-91.50184,14.84214
-91.50184,14.84214
-91.50184,14.84214
-91.50184,14.84214
-91.50184,14.84214
-91.50184,14.84214
-91.50184,14.84214
-91.50184,14.84214
-91.50184,14.84214
-91.50184,14.84214
-91.50184,14.84214
-91.50184,14.84214
-91.516949,14.867998
-91.516949,14.867998
-91.516949,14.867998
-91.516949,14.867998
-91.516949,14.867998
-91.516949,14.867998
-91.516949,14.867998
-91.516949,14.867998
-91.516949,14.867998
-91.516949,14.867998
-91.516949,14.867998
-91.516949,14.867998
-91.516949,14.867998
-90.58108321,14.63992854
-90.57665051,14.61516425
-90.58549,14.50187
-90.62155,14.48341
-90.50695,14.53846
-91.516949,14.867998
-91.516949,14.867998
-91.516949,14.867998
-91.516949,14.867998
-91.86844,14.71011
-91.86844,14.71011
-91.623192,14.864889
-91.623192,14.864889
-91.623192,14.864889
-91.623192,14.864889
-91.623192,14.864889
-91.62319,14.86489
-91.623192,14.864889
-90.584947,14.50648
-90.584947,14.50648
-90.584947,14.50648
-91.538444,14.851222
-91.538444,14.851222
-91.538444,14.851222
-91.516949,14.867998
-90.603474,14.607718
-90.51665,14.648759
-90.82804,14.22611
-90.337444,17.081306
-90.599885,14.522582
-90.59989,14.52258
-90.587144,14.704128
-90.368817,16.237833
-89.32962,15.52687
-90.52438611,14.61677244
-90.53092,14.57999
-91.847324,15.057838
-91.92305,15.195467
-91.939333,15.065389
-91.13392,14.18464
-91.92305,15.195467
-91.664639,14.628722
-91.77779,14.968958
-91.603224,14.230168
-92.00458,14.9052
-91.50777,14.84946
-91.287004,14.766218
-91.805944,14.968197
-91.59675,14.62436
-91.59675,14.62436
-91.69097,14.53172
-91.915652,15.635694
-91.59658,15.70388
-91.770639,15.625889
-91.870528,15.514194
-91.369222,15.3655
-91.49549,14.52912
-91.730829,14.760247
-90.290996,14.265362
-91.69097,14.53172
-91.691277,14.538829
-91.691277,14.538829
-91.665624,14.530038
-91.665624,14.530038
-91.665624,14.530038
-91.665624,14.530038
-91.665624,14.530038
-91.528474,14.593618
-91.528474,14.593618
-91.52856,14.59364
-91.52856,14.59364
-91.52856,14.59364
-91.5229,14.585164
-91.5229,14.585164
-91.5229,14.58516
-91.5229,14.58516
-91.5229,14.585164
-91.67829,14.54788
-91.678294,14.547878
-91.675124,14.542207
-91.675124,14.542207
-91.735614,14.603388
-91.735614,14.603388
-91.735614,14.603388
-91.671394,14.537148
-91.671394,14.537148
-91.47075,15.639361
-91.876948,15.616933
-91.876948,15.616933
-91.876948,15.616933
-89.91828,16.97969
-89.91828,16.97969
-89.91831,16.9797
-90.53299,14.64827
-90.4624,14.6704
-90.17786,15.13889
-91.671394,14.537148
-91.689224,14.573718
-91.689224,14.573718
-91.612414,14.600128
-91.612414,14.600128
-91.612414,14.600128
-91.612414,14.600128
-91.734364,14.660658
-91.59437,14.61111
-91.59437,14.61111
-91.594374,14.611108
-91.704324,14.519958
-91.70432,14.51996
-91.70432,14.51996
-91.9034,14.30774
-91.9034,14.30774
-91.9034,14.30774
-91.625684,14.563278
-91.625684,14.563278
-91.625684,14.563278
-91.625684,14.563278
-91.62568,14.56328
-91.62568,14.56328
-91.625684,14.563278
-91.60782,14.59494
-89.91831,16.9797
-89.91828,16.97969
-90.123056,16.779361
-90.12306,16.77936
-90.12306,16.77936
-90.12306,16.77936
-90.12306,16.77936
-90.123056,16.779361
-90.847028,15.356222
-91.13944,14.87388
-91.13944,14.87388
-91.18858,15.280768
-91.188354,15.280788
-90.958031,14.321819
-90.958031,14.321819
-91.020947,14.331556
-91.020947,14.331556
-91.020947,14.331556
-91.021086,14.331497
-91.021086,14.331497
-91.021086,14.331497
-91.020947,14.331556
-91.021086,14.331497
-91.021086,14.331497
-91.14156,14.3753
-91.14156,14.3753
-90.84920291,14.20554162
-91.71045,14.17531
-91.71045,14.17531
-91.70444,14.66553
-91.70444,14.66553
-91.55881,14.35273
-91.64306,14.59914
-91.64306,14.59914
-90.55332611,14.62138244
-90.479552,14.653951
-90.816544,13.925688
-91.23367,14.12333
-91.514193,14.829412
-91.833359,14.936781
-90.45906,14.53259
-90.49721,14.64885
-90.48088,14.62269
-90.147474,14.212498
-90.365583,14.311417
-90.169084,14.228024
-90.51295,14.63311
-90.589307,14.62075
-90.581917,14.52423
-90.482641,14.62859
-90.511805,14.5772
-91.61382,14.87106
-91.595583,14.859389
-91.5142,15.3168
-91.530861,14.882611
-90.59991,14.63592
-90.48488,14.58245
-90.59981,14.65629
-90.530611,13.910861
-90.64059,14.57197
-90.69361,14.55793
-90.490741,14.60976
-90.586415,14.64589
-90.564699,14.66042
-90.488826,14.65628
-90.523974,14.6063
-90.56838,14.6407
