,pais,idnum,uniq_id,upm,prov,municipio,cluster,ur,tamano,idiomaq,fecha,wt,estratopri,estratosec,q2,q1,nationality,ls3,a4,soct2,idio2,np1,sgl1,cp6,cp7,cp8,cp13,cp20,it1,l1,prot3,prot4,guaprot1,jc10,jc13,jc15a,vic1ext,vic1exta,arm2,vic71,vic72,vic73,vic40a,vic74,fear6fa,vic41,vic43,vic45n,vicbar4a,pole2nn,aoj11,pese1,pese2,aoj17,aoj12,seg10,b1,b2,b3,b4,b6,b43,b11,b12,b13,b18,b21,b21a,b32,b17,b37,b47a,b15,b50,b60,polegit1,polegit2,polegit3,polegit4,epp3,m1,m2,sd2new2,sd3new2,sd6new2,infrax,infra3,ros1,ros4,ing4,eff1,eff2,aoj22new,polegit5,media3,media4,exp_a,dst1b,drk1,env1c,env2b,pn4,w14a,e5,e16,d1,d2,d3,d4,d5,d6,lib1,lib2b,lib2c,lib4,dem11,exc2,exc6,exc20,exc11,exc13,exc14,exc15,exc16,exc18,exc7new,vicbar1,vicbar1f,vicbar3,vicbar3f,vicbarf,vicbar7,vicbar7f,fear11,capital1,iga1,igaaoj22,vb1,inf1,vb2,vb3n,vb10,vb11,pol1,vb20,dis7a,dis8a,dis9a,dis10a,dis11a,soc1,soc4,soc5,soc8,soc9,for5,for6b,for7b,exp_b,mil10a,mil10e,mil10oas,mil10un,guaelep1,guaref1,guaref2,guaref3,guapv1,guapv2,guapv3,guadv1,guapv4,guapv5,guadv2,guamil7,guadv3,guafie2,guafie3,guafie4,wf1,cct1b,ed,ed2,q5a,q5b,q3c,ocup4a,ocup1a,q10g,q10new,q10a,q14,guamig1,q14a,q10d,q10e,q11n,q12c,q12bn,q12,vac1,etid,www1,gi0,pr1,r3,r4,r4a,r5,r6,r7,r8,r12,r14,r15,r18,r1,r16,r26,inf3a,colorr,conocim,iarea1,iarea2,iarea3,iarea4,iarea5,iarea6,iarea7,sexi,colori,srvyrid,formatq,sex
25,2,665,16020665,301,203,200301,68,2,5,1,2017-04-07,1,203,3,19,1,2,1,4,2,2,2,5,1,3,4,4,.c,4,4,2,.c,2,.c,1,2,2,.c,1,1,1,0,1,1,0,0,0,0,0,1,2,2,2,1,1,0,3,2,1,4,3,7,4,7,1,5,1,1,1,2,3,2,3,4,7,3,3,2,2,1,5,5,3,3,3,5,2,5,3,2,4,3,7,7,7,5,1,6,3,7,1,4,1,10,10,5,7,6,10,1,1,1,1,1,1,2,0,0,0,.c,0,.c,.c,.c,1,5,1,1,1,1,1,2,.c,1,2,4,2,2,1,1,.a,2,.c,4,4,2,2,2,2,2,1,2,1,3,1,4,4,.c,2,.a,4,.a,2,5,4,1,2,3,2,1,0,1,0,0,1,0,0,0,0,2,2,6,.a,2,1,5,1,4,1,4,2,1,1,1,3,2,1,15,7,0,.c,7,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,.c,0,2,8,4,2,2,2,1,1,1,1,1,6,11,4,1
26,2,1100,16021100,1204,212,201204,101,2,5,1,2017-03-28,1,203,3,35,1,2,3,13,2,2,2,2,1,4,4,4,.c,1,5,2,.c,2,.a,.c,.b,2,.c,2,0,0,0,0,0,0,0,0,0,0,2,1,3,3,4,3,2,4,6,4,3,5,7,2,2,3,3,2,3,5,3,4,4,5,.a,.a,3,3,.a,2,.a,3,3,2,2,2,1,2,3,4,2,1,.a,5,4,3,2,2,3,1,.a,1,.a,1,2,3,2,1,4,2,1,1,.a,.a,.a,1,2,0,0,0,.c,.c,.c,.c,.c,0,5,2,.c,2,.c,0,2,.c,4,1,1,2,1,1,2,.c,2,.c,4,1,2,2,2,2,2,.a,3,2,3,2,4,.a,.c,1,.a,.a,.a,.a,5,5,5,1,3,.a,.a,0,.a,.a,1,.a,1,1,1,1,2,2,2,0,2,1,1,7,.c,.c,2,2,2,.c,2,4,2,3,3,1,1,1,3,.b,2,2,0,0,0,0,0,0,0,1,0,0,0,0,.c,0,1,6,5,2,3,1,1,1,1,1,1,3,27,4,1
27,2,574,16020574,1319,213,201319,122,2,5,1,2017-04-07,1,203,3,45,2,2,4,5,3,3,1,2,4,3,2,4,3,1,.a,1,2,2,.a,.c,1,2,.c,2,0,0,0,0,0,1,1,1,1,0,.a,2,2,2,3,4,.a,7,6,5,4,2,3,1,1,7,6,5,4,2,3,1,7,1,2,3,7,1,2,6,5,5,5,4,1,1,5,4,1,7,7,7,1,1,2,3,6,1,7,1,1,1,1,2,1,1,1,10,10,1,1,10,3,3,2,3,.a,0,0,0,.c,0,.c,.c,.c,0,2,2,.c,2,.c,.a,2,.c,3,1,4,2,2,1,2,.c,2,.c,3,.a,1,2,2,2,2,1,1,.a,2,1,4,3,2,2,3,1,3,1,4,4,4,.a,2,.a,.a,0,0,0,0,0,0,1,1,1,2,1,.a,.a,2,1,1,1,.a,0,0,1,1,7,.a,3,3,2,.a,.a,6,1,3,5,5,2,0,0,0,0,0,0,0,1,0,0,0,0,.c,0,1,6,4,2,2,2,1,1,1,1,1,5,6,4,2
28,2,1466,16021466,1319,213,201319,122,2,5,1,2017-04-07,1,203,3,45,1,2,4,70,1,1,2,2,2,3,3,4,.c,1,10,.b,.c,2,.c,.b,.b,.a,.c,2,0,0,0,0,0,1,0,1,0,1,.b,1,3,3,3,3,.a,3,2,7,7,7,6,1,1,5,7,7,7,7,7,6,7,2,4,7,1,2,7,5,7,4,4,4,4,4,4,2,7,1,6,7,5,3,1,4,7,1,1,1,1,3,4,.b,10,10,1,2,1,8,1,10,1,1,1,1,.b,0,0,1,1,0,.c,.c,.c,0,3,2,.c,2,.c,0,2,.c,1,1,.b,.b,1,1,2,.c,2,.c,3,1,1,1,1,2,2,1,1,1,2,.b,4,1,2,2,1,1,1,1,.b,.b,3,.b,2,2,.b,0,0,0,0,0,0,1,.b,1,2,1,.b,.b,3,1,1,.b,.c,.c,.b,2,1,3,.b,3,2,2,.b,.a,6,1,3,5,5,2,0,0,0,0,0,0,0,1,0,0,0,0,.c,0,2,7,4,1,3,2,2,2,2,2,2,3,21,4,1
29,2,947,16020947,1606,216,201606,152,2,5,1,2017-03-04,1,205,3,44,1,2,1,3,3,2,2,4,1,1,1,4,.c,1,6,2,.c,2,2,.c,2,2,.c,2,0,0,0,0,0,1,1,0,0,0,3,1,3,3,4,4,7,5,7,4,6,6,7,4,3,5,2,1,3,2,4,2,5,6,4,6,3,2,4,3,2,3,3,3,2,3,3,2,5,3,6,5,4,6,5,6,4,1,3,2,1,3,3,1,3,5,2,5,6,5,7,10,3,3,1,1,2,0,0,0,0,0,.c,.c,.c,0,5,2,.c,2,.c,0,2,.c,4,2,1,2,1,1,1,203,1,203,4,4,2,2,2,2,2,1,2,1,2,1,4,3,2,1,2,2,3,1,4,5,3,1,3,1,1,0,1,0,0,0,0,0,1,1,2,2,5,.a,1,1,5,1,4,6,2,2,1,2,2,3,2,3,4,1,3,2,3,5,3,2,0,0,0,0,0,0,0,1,0,0,0,0,.c,0,1,7,3,3,3,1,2,1,1,1,2,6,9,4,1
30,2,275,16020275,1204,212,201204,101,2,5,1,2017-03-28,1,203,3,40,2,2,2,.a,2,2,2,3,1,2,2,4,4,3,10,2,.c,2,2,.c,1,2,.c,2,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,4,2,1,1,7,1,1,7,7,1,1,1,1,7,7,1,1,7,1,1,1,1,7,7,1,7,.a,.a,2,2,1,.a,2,7,7,1,1,1,7,1,1,7,1,1,4,7,4,1,1,10,10,1,10,1,1,1,10,2,.a,.a,.a,2,0,0,0,.c,.c,.c,.c,.c,0,.a,2,.c,2,.c,0,2,.c,4,1,4,2,1,1,2,.c,2,.c,4,1,2,2,2,2,2,3,3,2,3,2,.a,.a,.c,2,.a,3,.a,.a,5,.a,5,1,3,.a,.a,0,0,0,0,0,0,0,1,1,2,2,5,0,2,1,1,7,.c,.c,0,2,1,7,2,4,2,2,4,2,2,2,3,5,5,2,0,0,0,0,0,0,0,1,0,0,0,0,.c,0,2,6,4,2,2,1,1,1,1,1,1,3,27,4,2
31,2,1224,16021224,1204,212,201204,102,2,5,1,2017-03-30,1,203,3,49,1,2,2,13,2,2,2,3,3,2,3,4,.c,2,5,2,.c,2,.c,.a,2,2,.c,2,0,0,0,1,0,0,0,0,0,0,3,2,3,2,4,2,2,2,6,4,4,6,7,5,4,3,4,2,3,3,5,3,3,4,.a,4,3,3,2,3,4,3,3,2,2,3,5,2,6,5,4,2,3,6,4,3,3,1,3,3,2,1,3,1,6,3,4,8,7,4,5,5,1,1,2,2,2,0,0,0,0,0,.c,0,0,0,4,1,2,2,.c,0,2,.c,3,1,4,1,1,1,1,201,2,.c,2,3,2,2,2,2,2,1,2,2,2,2,2,1,4,2,.a,4,2,2,2,5,2,1,1,1,1,0,0,0,0,1,.a,1,1,1,2,2,12,1,2,1,1,1,1,11,0,2,2,.c,2,3,2,3,7,3,3,1,3,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,.c,0,2,3,3,2,1,2,1,1,1,1,1,3,8,4,1
32,2,528,16020528,2201,222,202201,275,2,5,1,2017-05-11,1,206,2,18,2,2,1,19,3,3,1,1,1,4,1,4,2,1,10,2,.c,1,.c,2,2,2,.c,2,0,1,0,0,0,0,1,0,0,0,1,1,1,1,3,3,0,1,1,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,1,7,7,1,7,7,1,5,1,4,2,1,3,2,7,7,4,1,3,7,5,6,5,1,7,2,1,1,1,2,4,10,5,4,7,8,5,1,1,3,1,2,2,0,0,0,.c,.c,.c,0,.c,0,5,2,.c,2,.c,0,2,.c,4,2,4,2,2,2,2,.c,2,.c,4,1,2,2,2,2,2,4,3,2,2,2,4,1,2,2,.a,.a,.a,.a,5,5,4,2,3,2,2,0,0,0,0,0,0,1,1,1,2,2,5,0,2,1,1,5,.c,.c,2,2,2,.c,2,1,3,3,5,2,0,.c,7,5,5,2,0,0,1,0,0,0,0,0,0,0,0,0,.c,0,1,8,5,1,2,2,1,1,1,1,2,4,17,4,2
33,2,282,16020282,1609,216,201609,155,2,5,1,2017-02-28,1,205,2,42,1,2,2,4,3,2,1,4,1,2,2,4,.c,3,8,1,2,2,.c,1,2,1,2,2,1,0,0,1,0,0,1,1,1,0,3,2,3,3,2,1,2,7,3,1,6,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,6,7,5,3,4,3,3,3,5,5,1,7,2,2,1,4,3,3,3,1,3,2,2,1,2,1,2,2,5,7,6,6,5,3,2,1,1,1,2,1,1,1,1,1,.c,.c,1,1,5,1,3,2,.c,1,2,.c,1,1,3,2,1,1,1,201,2,.c,2,3,1,1,1,2,2,1,2,1,1,2,2,2,4,1,.a,4,3,3,2,1,5,2,3,2,1,0,0,1,0,1,0,0,1,1,1,1,9,0,3,1,1,1,4,1,2,2,2,.c,1,3,3,2,7,1,5,2,3,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,.c,1,2,7,3,2,4,1,1,1,1,1,2,6,9,4,1
34,2,723,16020723,1609,216,201609,155,2,5,1,2017-02-28,1,205,2,52,1,2,2,57,.b,3,2,4,3,2,1,4,.c,2,10,2,.c,2,1,.c,1,1,2,1,0,0,1,0,0,0,1,0,1,0,3,3,.b,.b,.b,1,2,6,7,5,3,2,3,.a,1,.a,7,.a,6,.a,1,3,1,3,.b,2,1,3,2,4,5,2,4,3,2,2,4,3,2,5,6,7,2,7,6,1,4,2,7,2,1,1,.b,2,10,1,8,6,.a,7,2,5,1,1,1,1,.b,1,1,1,.c,1,.c,.c,.c,0,.a,1,3,.a,.c,0,1,3,2,2,2,.b,1,1,1,201,.a,.c,1,4,1,1,2,2,2,.a,.b,1,.a,1,4,1,4,2,.a,2,.a,4,1,2,1,2,1,1,1,0,0,0,0,.a,0,1,0,0,2,2,3,0,5,2,5,1,4,2,.b,2,2,.c,2,3,.a,2,5,2,5,1,3,5,1,2,0,0,1,0,0,0,0,0,0,0,0,0,.c,1,2,6,4,3,4,2,1,1,1,1,1,6,16,4,1
35,2,1417,16021417,2004,220,202004,179,2,5,1,2017-03-29,1,205,3,44,1,2,2,5,3,3,2,2,2,2,2,4,.c,2,.a,2,.c,2,.c,2,2,2,.c,2,0,1,0,0,1,0,.a,0,0,.a,2,.a,3,2,4,.a,0,.a,5,.a,6,.a,7,.a,7,.a,.a,.a,7,4,.a,3,2,5,6,7,1,2,3,4,5,3,2,2,2,2,1,1,1,1,2,3,4,6,7,2,4,1,7,4,7,1,.a,1,.a,2,1,3,4,5,.a,6,1,1,1,1,.a,0,0,0,.c,0,.c,.c,0,0,.a,1,.a,2,.c,0,1,.a,2,2,1,2,1,1,1,202,2,.c,4,1,2,.a,2,2,2,1,2,1,2,.a,2,1,.b,1,.a,.a,.a,.a,5,5,4,2,.a,.b,.a,0,1,0,0,1,0,1,1,1,1,2,0,0,3,1,1,7,.c,.c,.b,2,2,.c,2,3,3,2,7,1,5,1,3,5,2,2,0,0,1,0,0,0,0,0,0,0,0,0,.c,0,2,5,4,2,3,1,2,1,1,1,1,7,2,4,1
36,2,1475,16021475,1404,214,201404,129,2,5,1,2017-02-28,1,203,3,46,1,2,.a,.a,.a,3,2,3,4,4,4,4,.c,4,5,2,.c,2,1,.c,1,2,.c,2,0,0,0,0,1,1,.a,0,0,0,.a,4,.a,.a,4,4,0,1,1,2,3,1,1,2,1,1,1,1,1,1,1,5,6,5,2,1,1,1,1,1,1,2,2,3,2,2,6,2,1,1,1,1,1,1,1,1,1,2,7,2,4,3,2,1,5,1,1,2,1,1,1,1,1,1,1,1,2,0,0,0,.c,.c,.c,.c,.c,0,5,2,.c,2,.c,0,2,.c,3,2,4,2,1,1,1,201,2,.c,3,4,2,2,2,2,2,1,2,2,3,1,4,4,.c,1,3,3,.a,.a,5,3,5,2,3,1,1,0,0,0,1,0,0,0,1,0,2,2,2,0,5,2,1,.b,.c,.c,.a,2,1,3,1,4,2,3,5,2,1,1,3,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,.c,0,2,5,3,1,1,1,1,1,1,1,1,5,5,4,1
37,2,780,16020780,1601,216,201601,148,2,5,1,2017-02-21,1,205,2,56,2,2,1,4,3,3,2,.a,1,4,4,4,4,.a,.a,2,.c,2,.c,2,.a,2,.c,2,1,0,1,0,0,0,1,0,0,0,2,1,2,2,.a,2,1,.a,.a,.a,.a,.a,.a,.a,.b,.a,.b,1,.b,.a,.a,.a,.a,.a,2,.a,.a,.b,.a,.a,1,.a,.a,3,.a,3,.a,2,.a,.a,.a,.a,1,.a,.a,1,.a,2,.a,4,7,4,.a,2,1,1,.a,10,.a,.b,1,1,.a,1,.a,1,.a,0,0,0,.c,.c,.c,0,.c,0,5,1,3,.a,.c,0,1,3,2,.a,.a,.a,1,1,1,.b,2,.c,4,1,2,2,2,2,2,.a,.a,2,3,2,.a,1,.a,2,.a,.a,.a,.a,5,5,5,.a,3,.a,.a,0,.a,0,0,.a,0,0,0,0,2,2,3,0,2,1,5,5,.c,.c,2,2,2,.c,2,3,2,2,2,0,5,1,3,5,2,2,0,0,1,0,0,0,0,0,0,0,0,0,.c,0,2,4,5,1,3,1,1,1,2,1,1,6,16,4,2
38,2,268,16020268,1609,216,201609,154,2,5,1,2017-02-25,1,205,2,19,2,2,2,4,2,1,2,2,1,3,4,4,3,2,3,2,.c,2,.c,1,.a,2,.c,2,0,0,0,0,1,0,0,0,0,0,2,3,3,3,3,2,7,3,5,4,5,6,7,5,6,5,6,4,5,5,6,5,4,5,4,6,5,4,5,4,4,2,3,2,2,2,4,4,4,5,3,5,3,6,4,4,5,2,4,4,4,4,2,2,5,8,5,6,5,4,5,5,1,2,1,1,2,0,0,0,0,.c,.c,.c,.c,0,3,1,3,2,.c,0,2,.c,2,2,3,1,2,1,2,.c,2,.c,3,3,2,2,2,2,2,3,3,2,3,2,2,3,2,2,3,.a,.a,2,5,2,5,1,3,2,1,0,1,0,0,1,1,1,1,0,2,2,9,0,2,1,1,7,.c,.c,4,2,2,.c,2,2,2,1,6,0,0,.c,3,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,.c,0,2,6,4,3,3,1,1,1,1,1,2,5,14,4,2
39,2,357,16020357,901,209,200901,93,2,5,1,2017-02-17,1,203,2,41,1,2,3,1,3,3,1,4,1,2,4,4,.c,4,10,2,.c,2,1,.c,2,2,.c,2,1,0,0,0,0,0,0,0,0,1,3,3,3,1,2,1,2,5,7,1,1,4,7,6,1,5,1,1,1,1,5,1,1,7,1,3,1,1,1,1,1,3,3,3,2,2,4,3,1,7,7,7,4,7,7,1,1,1,7,1,7,1,4,1,10,10,10,1,1,10,1,1,1,1,1,3,1,0,1,0,1,.c,0,.c,0,0,5,1,2,2,.c,1,2,.c,1,1,1,1,2,1,2,.c,2,.c,4,4,2,2,1,2,2,2,2,1,3,2,2,1,4,2,3,4,4,4,4,4,3,1,1,1,1,0,0,0,0,0,0,0,1,0,2,2,2,0,1,1,2,2,4,0,0,2,1,1,1,4,3,2,5,3,6,1,3,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,.c,0,2,5,3,3,4,1,4,1,4,1,1,3,22,4,1
40,2,1255,16021255,2004,220,202004,180,2,5,1,2017-03-29,1,205,3,29,1,2,1,19,3,3,2,4,1,4,4,4,.c,2,2,2,.c,2,2,.c,2,2,.c,2,0,0,0,0,0,1,0,0,0,0,1,4,1,3,4,1,7,3,4,2,5,7,7,6,7,5,4,2,3,4,5,5,3,4,5,3,3,4,3,2,3,5,2,3,2,3,3,2,4,6,4,3,4,7,4,5,4,1,7,4,1,1,4,2,5,8,3,3,2,2,1,1,2,1,3,1,2,0,0,0,0,0,.c,.c,.c,0,5,1,3,2,.c,0,1,3,3,1,1,2,1,1,1,201,2,.c,4,2,2,2,2,2,2,1,3,2,3,1,4,1,2,2,1,.a,1,1,3,4,1,1,3,2,2,0,1,0,0,1,0,1,1,1,2,2,3,0,2,1,1,3,.c,.c,0,2,2,.c,2,4,3,2,4,2,2,1,3,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,.c,0,2,6,3,2,1,1,1,1,1,1,2,6,13,4,1
41,2,32,16020032,1708,217,201708,272,2,5,1,2017-03-11,1,205,3,45,1,2,2,1,3,3,2,4,2,2,4,4,.c,4,10,2,.c,2,.c,2,1,2,.c,2,1,0,0,0,0,1,1,0,0,0,2,3,3,3,4,3,0,5,6,7,3,2,6,4,7,5,1,2,6,1,3,5,7,5,1,6,1,2,4,7,6,5,5,2,2,4,5,2,2,1,4,5,6,7,6,4,2,1,6,4,2,1,4,1,2,5,8,9,10,2,4,1,3,3,3,3,1,0,0,0,.c,0,.c,0,0,0,5,2,.c,2,.c,0,2,.c,4,1,4,1,1,1,1,203,2,.c,4,4,2,2,2,2,2,1,1,2,3,2,2,1,1,1,.a,.a,.a,4,4,5,4,2,2,1,1,0,0,0,0,1,0,0,1,0,1,2,4,0,1,1,6,1,4,1,2,2,2,.c,2,4,2,2,5,1,3,1,2,5,4,2,0,0,1,0,0,0,0,0,0,0,0,0,.c,0,1,5,4,3,2,2,1,1,1,1,2,5,14,4,1
42,2,1519,16021519,1803,218,201803,171,2,5,1,2017-03-27,1,205,3,27,1,2,4,.a,3,2,2,5,3,4,4,4,.c,4,10,2,.c,2,.c,2,2,2,.c,2,0,0,0,0,0,0,0,0,0,0,3,1,3,3,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,5,5,4,1,4,5,5,1,1,1,1,1,1,1,1,1,2,1,4,1,1,1,2,10,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,.c,.c,.c,.c,.c,0,1,2,.c,2,.c,0,2,.c,4,1,3,2,1,1,1,.b,2,.c,4,4,1,2,2,2,2,3,3,2,2,2,13,4,.c,2,4,4,4,4,4,4,4,2,2,2,2,0,0,0,0,0,0,0,0,0,2,2,3,0,1,1,.a,3,.c,.c,1,2,2,.c,2,3,1,2,5,1,3,1,7,5,5,4,0,0,1,0,0,0,0,0,0,0,0,0,.c,0,2,6,5,3,4,1,1,1,1,1,1,4,24,4,1
43,2,215,16020215,1213,212,201213,106,2,5,1,2017-05-07,1,203,3,28,1,2,2,3,2,2,2,5,4,4,2,4,.c,3,5,2,.c,2,.c,1,.b,2,.c,1,0,0,1,1,1,0,0,0,1,0,3,4,2,3,3,1,77,2,.b,.b,1,2,7,3,4,2,1,3,3,1,2,5,3,3,2,4,3,3,2,2,3,2,1,3,2,3,3,2,6,5,4,3,5,6,7,4,4,1,7,4,6,1,3,1,7,4,8,6,4,9,2,7,1,2,1,1,2,0,0,0,.c,0,.c,.c,0,0,3,1,2,2,.c,0,2,.c,3,1,4,2,1,2,1,.b,2,.c,3,4,.b,2,2,2,2,1,1,2,3,2,1,3,2,2,.a,4,.a,2,5,5,3,2,3,2,1,0,1,1,0,1,0,1,1,0,2,2,9,0,5,1,5,1,.b,2,3,2,2,.c,2,3,2,3,5,1,3,1,7,5,4,1,0,0,1,0,0,0,0,0,0,0,0,0,.c,0,2,6,3,3,3,1,1,1,1,1,2,4,20,4,1
44,2,418,16020418,1609,216,201609,155,2,5,1,2017-02-28,1,205,2,24,2,2,2,13,1,1,.a,2,1,2,1,3,1,2,.a,2,.c,1,1,.c,2,2,.c,2,1,1,0,0,0,0,.a,0,0,1,1,1,2,3,4,1,7,2,7,6,6,7,7,5,7,5,7,5,7,6,7,7,6,7,7,7,7,7,7,7,5,3,3,3,3,3,4,4,6,5,5,4,5,7,7,7,6,1,7,3,7,1,2,1,8,10,5,5,5,7,5,7,2,2,2,1,2,1,0,0,1,.c,.c,.c,.c,0,1,1,2,2,.c,0,2,.c,4,2,.a,2,1,1,1,201,1,201,2,2,2,2,2,2,2,1,3,1,3,1,4,.a,.c,2,.a,.a,2,.a,1,1,1,1,3,2,1,0,1,0,0,0,0,1,1,1,2,2,8,0,1,1,5,7,.c,.c,.a,2,2,.c,2,3,2,2,7,3,2,1,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,.c,0,2,6,3,2,4,1,1,1,1,1,1,4,24,4,2
45,2,762,16020762,2004,220,202004,179,2,5,1,2017-03-29,1,205,3,22,2,2,1,7,3,3,.a,1,2,2,2,4,3,1,2,2,.c,2,1,.c,1,2,.c,2,1,1,1,0,1,0,1,0,0,0,3,3,3,3,4,1,77,5,7,6,7,7,7,7,7,6,5,4,5,7,6,7,5,6,5,7,4,4,5,5,4,3,3,3,3,3,5,2,3,7,4,2,1,7,7,6,6,2,7,4,7,1,2,1,4,5,7,6,2,1,1,1,1,3,1,1,1,0,0,0,.c,.c,.c,.c,.c,0,4,2,.c,2,.c,0,2,.c,2,1,1,2,2,1,1,.a,2,.c,3,2,2,2,2,2,2,1,2,2,2,2,10,1,2,2,.a,.a,.a,.a,5,5,1,1,3,.a,1,0,0,0,0,1,0,0,0,0,1,2,6,4,3,1,1,5,.c,.c,0,2,2,.c,2,3,3,3,4,0,2,1,3,4,4,3,0,0,1,0,0,0,0,0,0,0,0,0,.c,0,2,6,4,1,2,1,1,1,1,1,2,4,17,4,2
46,2,327,16020327,2101,221,202101,236,2,5,1,2017-03-23,1,206,2,49,2,2,4,70,3,3,1,2,4,2,2,4,2,4,10,2,.c,2,.c,1,2,2,.c,2,0,0,0,0,1,0,0,0,0,0,2,4,1,1,1,1,77,7,6,7,5,7,7,7,5,1,7,7,7,7,7,3,1,7,3,7,7,7,7,7,2,5,2,4,2,2,3,2,5,6,3,7,1,7,7,6,1,2,7,4,7,3,2,1,10,10,9,8,7,10,3,10,3,3,3,2,2,0,0,0,.c,.c,0,.c,0,1,5,1,3,1,1,0,2,.c,1,1,.a,2,1,1,1,.b,2,.c,4,2,2,2,2,2,2,1,1,2,1,2,4,1,2,2,1,.a,4,.a,4,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,2,4,0,3,1,1,5,.c,.c,5,2,2,.c,2,2,2,3,6,5,9,1,2,5,1,2,0,0,1,0,0,0,0,0,0,0,0,0,.c,0,2,5,3,2,4,2,2,1,1,1,2,4,20,4,2
47,2,985,16020985,1304,213,201304,115,2,5,1,2017-03-27,1,203,3,23,2,2,1,5,3,2,2,2,1,4,3,4,4,1,9,2,.c,2,1,.c,1,2,.c,2,1,1,0,0,1,1,.a,0,0,0,1,4,3,2,4,1,7,7,5,7,4,6,7,7,7,5,7,1,1,4,7,6,5,7,6,7,7,7,7,7,1,3,1,1,1,1,4,1,1,1,6,7,2,7,7,7,6,1,7,2,1,1,1,1,10,10,10,1,10,10,1,1,2,1,1,1,2,0,0,0,.c,.c,0,.c,.c,1,5,1,3,2,.c,0,2,.c,1,1,4,2,1,1,1,203,2,.c,4,1,2,2,2,2,2,2,1,1,3,1,4,3,5,1,.a,2,4,4,5,5,2,1,3,.a,1,1,1,0,1,1,0,0,1,1,2,2,4,0,1,1,2,3,.c,.c,0,2,1,7,2,3,2,1,8,4,1,1,.a,5,2,2,0,0,1,0,0,0,0,0,0,0,0,0,.c,1,1,6,3,2,2,1,1,1,1,1,1,5,6,4,2
48,2,743,16020743,100,208,200802,263,2,5,1,2017-03-30,1,203,3,37,2,2,1,57,2,2,2,2,1,4,4,4,4,2,3,2,.c,1,2,.c,2,2,.c,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,3,7,3,5,3,4,5,7,3,7,3,2,3,6,5,5,3,3,4,5,7,3,4,4,4,1,2,4,3,2,3,5,5,3,4,.a,2,1,3,5,5,5,1,3,4,1,1,2,1,5,5,3,4,5,4,3,1,2,2,2,2,1,0,0,0,.c,.c,.c,.c,.c,0,5,2,.c,.a,.c,0,2,.c,4,1,4,2,1,1,1,202,2,.c,4,1,2,2,2,2,2,1,3,2,3,2,1,1,2,1,.a,.a,.a,2,5,5,5,1,3,2,1,0,0,1,0,1,0,1,1,1,1,1,6,0,2,1,5,5,.c,.c,8,2,2,.c,2,2,2,3,3,0,1,1,3,5,1,2,0,0,1,0,0,0,0,0,0,0,0,0,.c,0,2,5,3,3,2,1,1,1,1,1,1,5,5,4,2
49,2,1309,16021309,2004,220,202004,180,2,5,1,2017-03-29,1,205,3,22,1,2,2,70,3,3,2,2,1,4,4,1,.c,2,1,2,.c,2,.c,2,1,2,.c,2,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,1,77,2,7,7,6,7,7,3,6,7,7,5,6,7,7,5,7,7,5,4,7,7,7,5,4,4,4,3,2,3,2,3,4,7,6,3,5,4,3,6,3,1,7,3,1,1,3,1,10,1,5,2,6,10,3,10,1,1,1,1,2,0,0,0,.c,0,.c,.c,.c,0,5,2,.c,2,.c,0,2,.c,3,2,4,2,1,1,1,202,2,.c,3,4,2,1,1,2,2,1,1,2,3,2,4,2,2,2,2,3,3,2,4,2,3,2,3,1,1,0,1,0,0,0,0,1,1,1,2,2,3,0,5,2,1,1,4,1,4,2,1,4,1,3,3,1,9,3,0,.c,3,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,.c,0,2,6,3,4,4,1,2,1,1,1,2,4,20,4,1
